INFO  - 2015-03-12 19:13:40.567; org.eclipse.jetty.util.log.Log; Logging initialized @6302ms
INFO  - 2015-03-12 19:13:40.756; org.eclipse.jetty.server.Server; jetty-9.2.9.v20150224
WARN  - 2015-03-12 19:13:40.776; org.eclipse.jetty.server.handler.RequestLogHandler; !RequestLog
INFO  - 2015-03-12 19:13:40.779; org.eclipse.jetty.deploy.providers.ScanningAppProvider; Deployment monitor [file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/contexts/] at interval 0
INFO  - 2015-03-12 19:13:41.254; org.eclipse.jetty.webapp.StandardDescriptorProcessor; NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
WARN  - 2015-03-12 19:13:41.268; org.eclipse.jetty.security.ConstraintSecurityHandler; ServletContext@o.e.j.w.WebAppContext@7e07db1f{/solr,file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr-webapp/webapp/,STARTING}{/solr.war} has uncovered http methods for path: /
INFO  - 2015-03-12 19:13:41.294; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()WebAppClassLoader=904058452@35e2d654
INFO  - 2015-03-12 19:13:41.305; org.apache.solr.core.SolrResourceLoader; JNDI not configured for solr (NoInitialContextEx)
INFO  - 2015-03-12 19:13:41.305; org.apache.solr.core.SolrResourceLoader; using system property solr.solr.home: /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr
INFO  - 2015-03-12 19:13:41.306; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/'
INFO  - 2015-03-12 19:13:41.389; org.apache.solr.core.SolrXmlConfig; Loading container configuration from /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/solr.xml
INFO  - 2015-03-12 19:13:41.452; org.apache.solr.core.CorePropertiesLocator; Config-defined core root directory: /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr
INFO  - 2015-03-12 19:13:41.468; org.apache.solr.core.CoreContainer; New CoreContainer 1355887174
INFO  - 2015-03-12 19:13:41.469; org.apache.solr.core.CoreContainer; Loading cores into CoreContainer [instanceDir=/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/]
INFO  - 2015-03-12 19:13:41.469; org.apache.solr.core.CoreContainer; loading shared library: /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/lib
WARN  - 2015-03-12 19:13:41.469; org.apache.solr.core.SolrResourceLoader; Can't find (or read) directory to add to classloader: lib (resolved as: /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/lib).
INFO  - 2015-03-12 19:13:41.485; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting socketTimeout to: 600000
INFO  - 2015-03-12 19:13:41.485; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting urlScheme to: null
INFO  - 2015-03-12 19:13:41.489; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting connTimeout to: 60000
INFO  - 2015-03-12 19:13:41.489; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxConnectionsPerHost to: 20
INFO  - 2015-03-12 19:13:41.489; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxConnections to: 10000
INFO  - 2015-03-12 19:13:41.489; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting corePoolSize to: 0
INFO  - 2015-03-12 19:13:41.490; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maximumPoolSize to: 2147483647
INFO  - 2015-03-12 19:13:41.490; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxThreadIdleTime to: 5
INFO  - 2015-03-12 19:13:41.490; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting sizeOfQueue to: -1
INFO  - 2015-03-12 19:13:41.490; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting fairnessPolicy to: false
INFO  - 2015-03-12 19:13:41.490; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting useRetries to: false
INFO  - 2015-03-12 19:13:41.616; org.apache.solr.update.UpdateShardHandler; Creating UpdateShardHandler HTTP client with params: socketTimeout=600000&connTimeout=60000&retry=true
INFO  - 2015-03-12 19:13:41.618; org.apache.solr.logging.LogWatcher; SLF4J impl is org.slf4j.impl.Log4jLoggerFactory
INFO  - 2015-03-12 19:13:41.619; org.apache.solr.logging.LogWatcher; Registering Log Listener [Log4j (org.slf4j.impl.Log4jLoggerFactory)]
INFO  - 2015-03-12 19:13:41.620; org.apache.solr.core.CoreContainer; Node Name: 
INFO  - 2015-03-12 19:13:41.647; org.apache.solr.core.CorePropertiesLocator; Looking for core definitions underneath /Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr
INFO  - 2015-03-12 19:13:41.651; org.apache.solr.core.CorePropertiesLocator; Found 0 core definitions
INFO  - 2015-03-12 19:13:41.653; org.apache.solr.servlet.SolrDispatchFilter; user.dir=/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server
INFO  - 2015-03-12 19:13:41.653; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2015-03-12 19:13:41.665; org.eclipse.jetty.server.handler.ContextHandler; Started o.e.j.w.WebAppContext@7e07db1f{/solr,file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr-webapp/webapp/,AVAILABLE}{/solr.war}
INFO  - 2015-03-12 19:13:41.675; org.eclipse.jetty.server.AbstractConnector; Started ServerConnector@1cbf6e72{HTTP/1.1}{0.0.0.0:8983}
INFO  - 2015-03-12 19:13:41.676; org.eclipse.jetty.server.Server; Started @7414ms
INFO  - 2015-03-12 19:13:49.635; org.apache.solr.handler.admin.CoreAdminHandler; core create command schema=schema.xml&dataDir=data&name=cmu&indexInfo=false&action=CREATE&collection=&shard=&wt=json&instanceDir=cmu&config=solrconfig.xml&_=1426187629442
INFO  - 2015-03-12 19:13:49.638; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/cmu/'
INFO  - 2015-03-12 19:13:49.722; org.apache.solr.core.SolrConfig; current version of requestparams : -1
INFO  - 2015-03-12 19:13:49.730; org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2015-03-12 19:13:49.733; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-dataimporthandler-6.0.0-SNAPSHOT.jar' to classloader
INFO  - 2015-03-12 19:13:49.733; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-dataimporthandler-extras-6.0.0-SNAPSHOT.jar' to classloader
INFO  - 2015-03-12 19:13:49.736; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2015-03-12 19:13:49.737; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2015-03-12 19:13:49.737; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
INFO  - 2015-03-12 19:13:49.738; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2015-03-12 19:13:49.738; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2015-03-12 19:13:49.739; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2015-03-12 19:13:49.739; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/commons-compress-1.8.1.jar' to classloader
INFO  - 2015-03-12 19:13:49.739; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/fontbox-1.8.8.jar' to classloader
INFO  - 2015-03-12 19:13:49.740; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/icu4j-54.1.jar' to classloader
INFO  - 2015-03-12 19:13:49.740; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/isoparser-1.0.2.jar' to classloader
INFO  - 2015-03-12 19:13:49.740; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
INFO  - 2015-03-12 19:13:49.741; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2015-03-12 19:13:49.741; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jempbox-1.8.8.jar' to classloader
INFO  - 2015-03-12 19:13:49.741; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jhighlight-1.0.jar' to classloader
INFO  - 2015-03-12 19:13:49.742; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jmatio-1.0.jar' to classloader
INFO  - 2015-03-12 19:13:49.742; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2015-03-12 19:13:49.742; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2015-03-12 19:13:49.743; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/pdfbox-1.8.8.jar' to classloader
INFO  - 2015-03-12 19:13:49.743; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/jie/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-3.11.jar' to classloader
